'YBR150C',-0.074,-0.144,-0.245,-0.037,0.098,0.168,0.678
'YBR152W',-0.725,-0.655,0.58,-0.229,-1.172,0.852,0.35
'YBR154C',0.204,-0.001,0.215,-0.102,-0.146,-0.371,-0.77
'YBR156C',0.206,0.137,0.016,-0.241,-0.093,-1.261,-1.411
'YBR158W',0.228,0.246,-0.484,-0.904,-0.81,-1.38,-1.004
'YBR171W',-0.118,-0.003,-0.14,-0.193,0.009,-0.249,-1.098
'YBR173C',-0.093,-0.12,-0.588,-0.45,-0.151,0.299,-0.598
'YBR175W',-0.131,-0.286,-0.031,-0.174,-0.199,0.128,-0.295
'YBR177C',-0.045,-0.07,0.06,0.27,0.606,1.361,0.705
'YBR179C',-0.17,-0.375,-0.34,0.047,0.083,0.199,0.716
'YBR181C',0.243,0.253,0.129,0.291,0.375,-1.521,-2.083
'YBR195C',-0.288,-0.506,0.015,-0.169,-0.408,0.092,-0.331
'YBR197C',0.042,-0.2,-0.027,0.046,-0.232,0.12,-0.475
'YBR199W',0.012,0.046,-0.062,0.309,0.568,0.101,-0.175
'YBR201W',-0.354,-0.57,0.019,0.132,-0.108,0.673,0.151
'YBR203W',-0.368,-0.517,-0.341,-0.015,-0.194,2.114,1.811
'YBR205W',0.211,0.03,0.001,0.177,0.177,-0.166,-0.563
'YBR219C',0.101,-0.05,0.449,0.336,0.181,-0.529,-0.452
'YBR221C',0.242,0.175,0.529,0.79,0.903,0.174,0.395
'YBR223C',-0.96,-0.973,-0.171,-0.356,-0.453,0.567,0.441
'YBR225W',0.024,-0.268,-0.506,-0.253,-0.228,0.19,0.451
'YBR227C',-0.654,-0.966,0.021,-0.422,-0.672,0.456,0.273
'YBR229C',0.159,0.185,0.305,0.325,0.392,-0.265,0.047
'YBR243C',0.079,-0.101,0.225,0.277,0.281,-0.443,-0.739
'YBR245C',0.1,0.076,-0.063,-0.066,-0.136,-0.718,-0.212
'YBR247C',0.062,-0.16,-0.145,-1.009,-0.933,-1.186,-2.436
'YBR249C',0.214,0.124,0.061,-0.225,-0.373,-1.98,-1.924
'YBR251W',-0.436,-0.471,-0.019,0.394,0.026,1.264,0.555
'YBR253W',-0.138,-0.424,0.052,0.031,-0.049,0.539,0.133
'YBR267W',-0.035,-0.319,-0.292,-0.766,-0.863,-0.756,-1.026
'YBR269C',-0.082,-0.243,-0.204,0.366,0.782,1.756,1.543
'YBR271W',-0.329,-0.73,0.266,-0.544,-0.879,0.432,0.015
'YBR273C',-0.806,-0.67,0.546,0.018,0.208,0.9,0.836
'YBR275C',-0.286,-0.14,-0.217,-0.207,-0.649,-0.407,-0.46
'YBR277C',-0.211,-0.464,0.074,-0.009,-0.021,0.68,0.482
'YBR291C',0.028,-0.13,-0.402,-0.663,-0.35,-0.593,-0.764
'YBR293W',-0.164,-0.17,0.54,0.11,0.173,0.622,0.846
'YBR295W',0.165,0.186,0.117,-0.286,-0.054,-0.31,-0.161
'YBR297W',-1.116,-0.859,0.697,-0.166,-0.193,0.949,1.528
'YBR299W',0.062,0.072,-0.016,0.018,-0.192,0.25,0.189
'YBR301W',-0.028,-0.063,0.096,-0.349,-0.171,0.259,0.06
'YCL013W',-0.119,-0.255,-0.069,-0.054,-0.029,-0.406,-0.257
'YCL016C',-0.281,-0.469,0,0.205,0.263,1.073,0.435
'YCL018W',-0.233,-0.242,0.554,0.198,-0.046,0.697,0.251
'YCL020W',0.406,0.416,0.026,-0.131,-0.385,-0.706,-0.452
'YCL022C',-0.336,-0.29,-0.287,-0.361,-0.252,-0.015,-0.272
'YCL024W',-0.452,-0.255,-0.064,0.052,0.037,0.367,0.137
'YCL038C',-0.314,0.341,0.048,0.324,0.448,0.616,0.435
'YCL040W',-0.593,-0.177,0.796,1.036,2.168,2.015,1.693
'YCL042W',-0.387,-0.02,0.067,0.479,1.806,1.555,0.873
'YCL044C',-0.158,-0.298,-0.205,-0.284,-0.394,0.246,1.002
'YCL046W',0.13,-0.011,-0.298,-0.19,-0.371,-1.304,-0.982
'YCL048W',-0.925,-0.748,-0.137,-0.388,-0.439,0.39,0.268
'YCL062W',-0.219,-0.466,-0.662,-0.624,-0.704,-0.607,-1.052
'YCL064C',0.202,-0.049,0.014,-0.329,-1.019,0.874,1.008
'YCL066W',-0.433,-0.834,-0.31,-0.377,-0.679,0.581,0.273
'YCL068C',-0.264,-0.469,-0.309,-0.209,-0.405,0.295,0.432
'YCL070/73C',0.208,0.112,0.299,0.47,0.435,0.082,0.2
'YCL075W',-1.339,NaN,NaN,-0.879,-1.621,0.924,0.311
'YCR001W',-0.207,-0.53,-0.259,-0.009,-0.314,0.026,0.116
'YCR003W',-0.432,-0.705,0.037,0.054,0.27,0.966,0.28
'YCR005C',-0.514,-0.3,0.054,-0.179,-0.861,1.156,2.761
'YCR007C',-0.675,-0.886,-0.082,-0.126,-0.104,0.984,0.639
'YCR009C',-0.014,-0.047,-0.239,-0.11,0.055,-0.502,-0.233
'YCR011C',0.086,0.325,0.131,0.64,0.821,0.913,1.003
'YCR024C',-0.792,-0.796,-0.354,-0.203,-0.74,0.729,0.589
'YCR025C',-0.336,-0.609,-0.291,-0.121,-0.482,0.307,0.317
'YCR027C',0.12,0.155,-0.078,-0.014,0.052,-0.652,-0.412
'YCR029C',-0.418,-0.412,-0.479,-0.042,0.117,0.389,-0.055
'YCR030C',-0.16,-0.452,0.104,0.385,0.353,0.855,0.812
'YCR032W',0.203,0.208,0.024,0.039,0.02,-0.495,-0.364
'YCR046C',-0.333,-0.404,-0.337,-0.257,0.097,0.882,-0.228
'YCR048W',-0.846,-0.807,0.426,-0.422,-0.376,0.691,0.401
'YCR050C',-0.339,-0.398,-0.319,-0.428,-0.52,0.077,0.083
'YCR052W',-0.808,-0.509,0.22,-0.387,-0.529,0.544,0.3
'YCR054C',-0.512,-0.402,-0.366,-1.164,-1.217,0.283,-0.9
'YCR056W',-0.271,-0.54,-0.064,-0.774,-1.015,0.034,-0.761
'YCR070W',0.197,0.145,0.27,0.156,0.356,0.725,0.623
'YCR072C',0.323,-0.165,0.179,-0.512,-0.442,0.121,-0.192
'YCR074C',0.163,0.26,0.065,0.184,0.131,0.043,0.371
'YCR076C',-0.584,-0.528,-0.005,-0.463,0.074,0.936,0.058
'YCR079W',-2.091,-1.316,0.291,-0.402,0.045,1.254,0.838
'YCR081W',0.059,-0.083,-0.342,-0.172,-0.014,-0.097,0.2
'YCR095C',-0.421,-0.718,-0.041,0.043,-0.318,0.911,0.26
'YCR097W-A',-0.083,-0.215,-0.09,0.109,0.107,0.216,0.507
'YCR098C',-1.216,-1.108,-0.22,-0.579,-0.65,0.334,0.154
'YCR100C',-0.614,-0.568,-0.379,-0.473,-0.746,0.444,-0.249
'YCR102C',-0.532,-0.742,-0.6,-0.544,-0.703,0.604,0.701
'YCR104W',0.008,-0.025,-0.007,0.076,0.052,-0.01,-0.432
'YCRX11W',0.042,0.051,-0.029,0.073,-0.082,-0.839,-0.594
'YCR073W-A',-0.557,-0.545,-0.401,-0.2,-0.114,1.248,0.399
'YCRX15W',-0.285,-0.29,-0.246,-0.132,-0.135,0.514,0.025
'YCRX17W',-0.082,-0.222,-0.355,-0.205,0.01,0.393,-0.215
'YCRX19W',-0.152,-0.237,-0.301,-0.104,-0.217,-0.215,-0.348
'YCRX21C',0.014,0.008,-0.222,-0.219,-0.108,0.744,0.98
'YDL014W',-0.079,-0.256,-0.08,-0.319,-0.303,-1.21,-1.073
'YDL016C',-0.37,-0.475,-0.095,-0.036,0.024,-0.172,-0.368
'YDL018C',-0.153,-0.87,-0.297,0.146,0.206,0.566,-0.018
'YDL020C',-0.03,-0.646,-0.528,-0.311,-0.451,1.344,1.435
'YDL022W',0.272,0.177,0.118,1.19,1.269,2.133,2.037
'YDL024C',-1.134,-1.512,-0.469,-0.493,-0.725,0.639,0.827
'YDL038C',0.091,0.275,0.078,-0.325,-0.393,-0.865,-0.739
'YDL040C',0.141,0.243,-0.148,-0.146,-0.118,-0.821,-1.028
'YDL042C',-0.016,-0.253,-0.63,-0.732,-0.724,-1.165,-0.745
'YDL044C',-0.192,-0.289,-0.129,-0.064,0.01,0.24,0.07
'YDL046W',-0.066,-0.007,0.222,0.47,0.659,1.415,0.915
'YDL048C',-0.068,0.463,1.129,0.717,1.019,0.958,1.099
'YDL062W',0.108,0.038,-0.41,-0.642,-0.755,-0.821,-1.246
'YDL064W',-0.004,-0.141,-0.44,-0.406,-0.345,-0.711,-1.253
'YDL066W',0.071,0.044,-0.404,0.012,0.213,0.603,1.013
'YDL068W',0.034,0.046,-0.139,0.205,-0.011,0.195,0.176
'YDL070W',0.147,0.193,0.052,0.163,0.122,-0.964,-0.345
'YDL072C',0.069,0.182,0.277,0.673,0.805,1.514,0.832
'YDL086W',0.054,0.061,0.049,-0.005,0.09,0.321,0.262
'YDL088C',0.162,0.056,-0.215,-0.25,-0.443,-0.413,-0.253
'YDL090C',-0.07,0.012,-0.258,-0.139,-0.267,0.102,0.135
'YDL092W',0.013,-0.062,-0.046,0.053,0.103,0.286,-0.301
'YDL094C',-0.09,-0.119,-0.142,0.006,-0.148,-0.884,-0.78
'YDL096C',0.283,0.206,-0.174,-0.016,0.08,-0.973,-0.559
'YDL110C',0.212,0.227,0.062,0.04,-0.026,-0.198,-0.034
'YDL112W',0.046,0.097,-0.064,-0.037,-0.172,-0.604,-0.288
'YDL114W',-0.566,-0.594,-0.231,-0.034,-0.499,0.077,-0.032
'YDL116W',0.035,0.152,-0.09,-0.031,-0.013,-0.227,-0.246
'YDL118W',0.133,0.083,-0.048,0.049,-0.631,-0.309,-0.197
'YDL120W',0.121,-0.05,-0.18,0.041,-0.604,-0.32,0.121
'YDL134C',-0.025,0.091,-0.41,-0.394,-0.095,-0.165,-0.615
'YDL136W',-0.022,0.026,-0.119,-0.17,0.017,-1.485,-2.187
'YDL138W',-0.235,-0.179,-0.376,-0.383,-0.419,-0.552,-0.534
'YDL140C',-0.05,0.185,-0.355,-0.431,-0.385,-0.946,-0.641
'YDL142C',-0.201,-0.194,-0.346,-0.042,-0.123,0.987,0.034
'YDL144C',0.08,0.014,-0.206,-0.05,0.023,-0.392,-0.258
'YDL158C',-0.177,-0.164,-0.292,-0.003,0.031,-0.43,-0.095
'YDL160C',-0.097,-0.201,0.024,-0.27,-0.415,0.193,0.044
'YDL162C',-0.167,-0.105,-0.325,-0.093,-0.273,-0.22,0.137
'YDL164C',-0.365,-0.127,-0.093,-0.264,-0.401,0.045,0.542
'YDL166C',-0.064,-0.134,-0.042,-0.055,0.054,-0.098,-0.651
'YDL168W',0.166,0.004,-0.343,-0.224,-0.228,0.061,0.44
'YDL182W',0.153,-0.447,-0.998,-1.146,-1.243,-1.836,-1.581
'YDL184C',0.211,0.011,0.341,0.415,0.446,-0.82,-1.069
'YDL186W',-0.581,-0.74,0.014,-0.01,-0.393,0.625,-0.038
'YDL188C',0.133,-0.003,0.178,0.018,-0.037,0.168,0.278
'YDL190C',0.188,0.245,0.448,0.646,0.61,0.747,0.757
'YDL192W',0.368,0.133,0.342,0.487,0.754,-0.102,-0.764
'YDL206W',-0.228,-0.268,0.088,0.123,-0.031,0.12,0.609
'YDL208W',0.098,-0.044,-0.04,-0.383,-0.251,-2.185,-2.312
'YDL210W',-0.061,-0.162,0,-0.384,-0.218,-1.072,-1.52
'YDL212W',0.071,-0.048,0.215,0.099,0.298,-0.423,-0.496
'YDL214C',-0.074,0.044,-0.186,-0.323,-0.482,-0.005,0.392
'YDL216C',-0.367,-0.188,0.082,0.18,-0.152,0.463,0.264
'YDL230W',-0.393,-0.472,-0.315,0.223,0.103,1.511,0.54
'YDL232W',0.028,0.057,0.022,0.087,0.13,-0.279,-0.39
'YDL234C',-0.757,-0.642,0.499,0.32,-0.156,1.703,1.376
'YDL236W',0.226,0.353,-0.17,0.1,0.101,-0.772,-1.307
'YDL238C',-1.457,-0.859,0.306,0.166,0.244,1.213,1.183
'YDL240W',-0.018,0.031,-0.315,-0.393,-0.309,0.343,-0.52
'YDR006C',0.218,-0.165,-1.249,-1.417,-1.437,-0.517,-0.489
'YDR008C',0.061,0.127,0.141,0.287,0.372,0.793,0.687
'YDR010C',-0.276,-0.248,-0.198,-0.264,-0.433,0.178,0.876
'YDR012W',0.161,0.42,0.186,0.321,0.252,-1.014,-1.76
'YDR014W',-0.409,-0.151,0.307,-0.138,-0.152,1.583,0.904
'YDR016C',-0.113,-0.011,0.081,0.1,0.354,0.7,0.087
'YDR030C',-0.638,-0.614,0.219,0.056,-0.019,2.086,1.254
'YDR032C',0.185,0.404,0.839,1.225,1.316,1.863,1.471
'YDR034C',-0.076,0.086,0.128,0.254,0.053,1.026,0.506
'YDR036C',0.006,-0.118,-0.037,-0.336,-0.498,0.63,0.282
'YDR038C',0.113,0.01,-0.007,-0.502,-0.665,-1.065,0.085
'YDR040C',-0.015,-0.023,-0.095,-0.588,-0.532,-1.141,-0.074
'YDR054C',-0.176,-0.196,-0.342,-0.334,0.202,0.674,0.105
'YDR056C',-0.106,-0.17,0.088,0.252,0.479,0.416,-0.058
'YDR058C',-0.43,-0.606,-0.328,0.23,0.247,1.249,0.579
'YDR060W',0.011,0.046,-0.088,-0.585,-0.659,-2.233,-2.053
'YDR062W',0.017,0.221,0.109,0.102,-0.051,-1.082,-0.888
'YDR064W',0.005,-0.038,-0.161,-0.335,-0.324,-2.016,-2.096
'YDR078C',-0.36,0.183,-0.16,0.169,-0.301,0.464,0.787
'YDR080W',-0.191,-0.265,-0.302,-0.017,-0.038,0.03,0.509
'YDR082W',-1.065,-0.579,0.235,-0.159,-0.584,0.548,0.828
'YDR084C',-0.145,-0.247,0.402,0.48,0.247,0.371,0.282
'YDR086C',0.231,-0.049,0.16,0.225,0.336,0.167,-0.695
'YDR088C',-1.157,-1.205,-0.106,-0.123,-0.47,0.688,0.682
'YDR102C',-0.305,-0.706,-0.155,0.507,-0.66,0.731,0.292
'YDR104C',-0.462,-0.698,-0.273,-0.354,-0.51,0.622,0.361
'YDR106W',-1.5,-1.387,0.059,-0.159,-0.933,0.862,0.554
'YDR108W',-0.588,-0.799,-0.002,-0.255,-0.185,0.507,0.077
'YDR110W',-0.248,-0.424,0.235,-0.082,-0.291,0.263,-0.346
'YDR112W',-0.103,-0.235,-0.106,-0.086,-0.301,0.467,0.763
'YDR126W',-0.853,-0.732,0.428,-0.082,-0.536,0.667,0.529
'YDR128W',0.164,-0.145,0.226,0.008,-0.056,0.471,0.293
'YDR130C',-1.346,-0.915,0.551,0.082,0.097,0.928,0.558
'YDR132C',-1.464,-0.898,0.457,-0.159,0.139,0.829,0.616
'YDR134C',0.139,0.459,0.338,0.462,0.54,0.225,-0.365
'YDR136C',-0.588,-0.808,-0.1,-0.035,-0.582,0.97,0.479
'YDR150W',0.165,0.294,0.01,-0.031,0.014,-0.613,0.142
'YDR152W',0.053,-0.018,0.043,0.027,-0.234,0.381,-0.204
'YDR154C',0.087,0.134,-0.018,0.272,0.358,-0.285,0.033
'YDR156W',-0.425,-0.128,0.057,-0.223,-0.513,0.141,-0.502
'YDR158W',0.373,0.497,0.587,0.256,0.267,-0.459,-0.581
'YDR160W',-0.538,-0.364,0.147,-0.131,-0.465,0.763,0.723
'YDR174W',0.226,0.096,-0.23,-0.355,-0.311,-0.002,-0.218
'YDR176W',-0.326,-0.382,0.292,0.273,-0.036,0.741,0.364
'YDR178W',-0.098,-0.063,0.54,1.144,1.372,2.948,3.054
'YDR180W',0.105,0.157,-0.084,-0.229,0.145,-0.61,-0.456
'YDR182W',-0.27,-0.043,0.302,0.087,0.007,0.856,0.528
'YDR184C',0.033,-0.145,-0.383,-0.756,-1.307,-0.471,0.507
'YDR198C',-0.519,-0.539,-0.02,-0.404,-0.682,0.775,0.115
'YDR200C',-0.961,-0.61,0.3,-0.1,-0.319,1.105,0.538
'YDR202C',0.259,-0.654,-0.123,-0.152,-0.376,0.905,0.464
'YDR204W',-0.622,-0.511,0.02,-0.088,0.096,0.907,0.723
'YDR206W',-0.098,-0.141,-0.449,-0.682,-0.684,-1.644,-1.199
'YDR208W',-0.159,-0.428,-0.815,-0.667,-0.444,-0.195,-0.466
'YDR222W',-0.222,-0.271,0.191,0.04,-0.57,-0.299,-0.438
'YDR224C',0.415,0.211,0.107,0.172,0.259,-0.127,-0.584
'YDR226W',0.212,0.42,0.012,0.07,0.132,-0.225,-1.065
'YDR228C',-0.519,-0.027,0.099,-0.294,-0.657,0.374,-0.042
'YDR230W',-0.274,-0.028,-0.201,0.422,0.378,1.415,0.953
'YDR232W',-0.298,0.167,0.047,-0.062,-0.156,-0.276,0.319
'YDR260C',-0.223,-0.332,-0.07,0.017,-0.269,0.111,0.752
'YDR262W',-0.192,-0.133,-0.11,-0.135,-0.254,1.175,1.117
'YDR263C',-0.365,-0.533,0.015,0.413,-0.701,0.437,0.556
'YDR264C',0.125,0.163,0.286,0.4,0.288,-0.161,-0.105
'YDR265W',-0.373,-0.58,-0.016,0.535,-0.344,0.534,0.323
'YDR266C',-0.307,0.431,0.35,-0.273,-0.375,0.33,-0.215
'YDR273W',-1.394,-0.569,0.467,0.338,-0.681,0.883,1.158
'YDR274C',-0.056,0.087,-0.171,-0.078,-0.157,-0.402,-0.223
'YDR275W',-0.504,-0.719,0.17,0.206,-0.39,1.142,1.222
'YDR276C',-0.185,0.003,0.004,0.516,0.616,1.159,0.794
'YDR278C',-0.026,-0.147,-0.068,-0.15,-0.099,0.275,-0.086
'YDR280W',-0.09,-0.109,0.371,-0.223,-0.298,-0.132,-0.82
'YDR294C',-0.136,0.005,0.257,0.304,0.401,0.673,0.261
'YDR296W',-0.259,-0.465,-0.016,-0.218,0.112,0.903,-0.267
'YDR298C',-0.126,0.084,0.641,0.502,0.722,1.305,1.541
'YDR300C',-0.476,-0.335,0.012,-0.156,-0.54,0.218,-0.078
'YDR302W',-0.467,-0.218,0.265,0.044,0.08,0.515,-0.135
'YDR304C',0.11,0.021,-0.031,-0.06,0.264,0.699,-0.122
'YDR318W',-0.817,-0.694,0.156,0.017,-0.357,0.736,0.313
'YDR320C',-0.582,-0.766,-0.143,-0.317,-0.559,0.718,0.043
'YDR322W',-0.964,-0.677,0.252,0.057,-0.038,0.871,1.159
'YDR324C',0.117,0.005,0.067,-0.432,-0.769,-1.077,-1.491
'YDR326C',0.117,-0.086,-0.45,-0.038,-0.088,-0.86,-1.096
'YDR328C',0.021,-0.005,0.141,0.408,0.6,1.117,0.176
'YDR342C',0.24,0.55,0.878,1.722,1.932,2.382,2.023
'YDR344C',-0.274,-0.63,-0.155,0.109,-0.251,0.762,0.136
'YDR346C',0.11,0.364,0.428,-0.086,-0.25,0.31,-0.748
'YDR348C',-0.461,-0.275,0.177,-0.069,-0.225,0.516,0.058
'YDR350C',-0.299,-0.123,0.094,0.106,-0.437,0.881,0.685
'YDR352W',-0.006,0.086,0.506,0.226,0.037,0.457,-0.087
'YDR366C',0.113,0.085,-0.158,0.113,0.172,-1.092,-1.298
'YDR368W',-0.044,0.065,-0.181,-0.162,0.212,0.542,-0.343
'YDR370C',-0.129,-0.436,0.022,-0.494,-0.375,-0.098,-0.547
'YDR372C',-0.074,-0.159,0.325,0.101,0.318,0.01,-0.546
'YDR374C',-0.5,-0.743,-0.897,-0.372,-0.435,0.702,-0.028
'YDR376W',0.031,-0.091,-0.309,0.111,0.219,0.391,0.644
'YDR390C',-0.078,-0.013,-0.021,0.09,0.014,-0.132,-0.573
'YDR392W',-0.653,-0.579,0.043,-0.095,-0.231,0.649,0.326
'YDR394W',-0.078,0.147,0.051,0.18,-0.121,0.454,0.748
'YDR396W',0.015,0.17,0.301,0.251,0.269,0.259,-0.175
'YDR398W',0.071,-0.028,-0.224,-0.855,-0.999,-1.933,-5.481
'YDR400W',-0.017,-0.048,0.112,-0.105,-0.235,-0.286,-0.59
'YDR414C',-0.166,-0.126,0.324,-0.124,-0.216,0.023,0.486
'YDR416W',-0.224,-0.34,-0.173,0.163,-0.167,-0.006,-0.538
'YDR418W',0.275,0.243,0.218,0.051,0.017,-1.678,-2.514
'YDR420W',0.064,-0.317,-0.42,-0.101,-0.497,-0.817,-0.557
'YDR422C',0.047,-0.095,-0.345,0.06,-0.406,-0.195,-0.259
'YDR424C',-0.113,-0.315,-0.054,0.345,0.279,0.643,0.135
'YDR438W',-0.131,-0.106,0.018,-0.01,0.044,-0.433,0.093
'YDR440W',-0.162,-0.27,-0.202,-0.178,-0.121,-0.463,-0.867
'YDR442W',-0.236,-0.331,-0.086,-0.236,0.055,0.547,0.332
'YDR444W',-0.127,-0.134,-0.018,0.027,-0.033,0.302,-0.11
'YDR446W',-0.369,-0.534,-0.563,-0.448,-0.926,-0.652,-1.653
'YDR448W',-0.062,-0.274,0.054,-0.056,0.156,0.261,-0.3
'YDR462W',-0.166,-0.378,-0.16,0.152,0.55,1.374,0.613
'YDR464W',0.049,-0.087,-0.227,-0.318,-0.138,-0.674,-0.402
'YDR466W',0.022,-0.078,0.127,-0.042,-0.045,0.648,0.515
'YDR468C',-0.047,-0.017,0.239,0.086,0.158,0.917,0.296
'YDR470C',0.044,-0.218,-0.032,-0.278,0.014,0.525,0.118
'YDR472W',0.011,0.188,-0.08,-0.127,-0.128,0.064,-0.41
'YDR486C',-0.035,-0.091,-0.171,-0.008,0.179,1.504,0.608
'YDR488C',-0.352,-0.382,0.177,0.058,0.058,0.416,0.299
'YDR490C',0.03,-0.059,-0.15,0.127,0.163,-0.18,0.112
'YDR492W',0.197,0.347,0.351,-0.225,-0.342,-1.044,-0.871
'YDR494W',-0.125,-0.254,0.252,0.229,0.311,1.617,1.048
'YDR496C',0.259,0.198,0.237,-0.358,-0.775,-0.729,-1.487
'YDR510W',0.309,0.21,-0.253,0.193,0.511,0.594,-0.088
'YDR512C',-0.276,-0.386,0.156,0.207,0.368,1.074,0.6
'YDR514C',-0.042,-0.087,0.114,-0.022,-0.141,-0.421,-0.706
'YDR516C',-0.11,0.246,0.38,0.999,1.26,2.54,1.443
'YDR518W',-0.154,-0.005,0.052,-0.145,0.134,0.071,0.175
'YDR520C',-0.24,-0.265,0.124,0.085,-0.115,-0.147,-0.426
'YDR534C',0.009,-0.33,-0.312,-0.47,-0.042,0.192,0.142
'YDR536W',-0.647,-0.828,0.007,-0.749,-0.542,0.438,2.834
'YDR538W',-0.02,-0.202,0.363,0.083,-0.008,0.015,0.06
'YDR540C',-0.281,-0.3,-0.185,-0.027,-0.248,0.237,-0.236
'YDR542W',0.028,0.046,0.051,0.492,0.086,-0.092,-0.129
'YDR544C',-0.28,-0.237,-0.234,0.091,-0.084,-0.577,-0.281
'YEL013W',0.177,0.481,0.516,0.583,0.339,0.155,0.57
'YEL015W',-0.159,0.372,0.377,0.46,0.047,0.292,-0.758
'YEL0171C',-0.312,-0.129,-0.233,-0.051,-0.203,-0.505,-0.78
'YEL018W',-0.334,-0.103,-0.496,-0.554,-0.438,0.002,-0.917
'YEL020C',-0.416,-0.356,0.15,-0.141,-0.221,0.698,0.89
'YEL022W',0.077,-0.043,-0.238,-0.232,-0.24,-0.733,-1.093
'YEL036C',-0.609,-0.385,0.335,-1.001,-0.26,0.44,0.567
'YEL038W',0.065,-0.056,0.267,0.491,0.173,0.322,-0.204
'YEL040W',0.283,0.372,0.489,-0.523,-0.576,-1.089,-1.731
'YEL042W',0.245,0.172,0.479,-0.029,-0.321,-0.62,-0.967
'YEL044W',-0.093,-0.023,-0.238,0.28,-0.238,-0.093,-0.298
'YEL046C',0.082,0.098,-0.075,-0.54,-0.903,-1.47,-1.308
'YEL060C',0.266,-0.643,0.414,0.189,0.436,2.073,1.53
'YEL062W',-0.298,-0.336,-0.059,-0.236,-0.526,0.768,0.372
'YEL064C',-0.361,-0.066,0.452,0.266,-0.025,0.582,0.692
'YEL066W',-0.002,0.077,0.141,0.184,0.533,0.815,0.762
'YEL068C',0.032,-0.153,-0.293,-0.096,0.046,0.289,0.129
'YEL070W',-1.183,-0.809,0.461,-0.26,-1.01,1.733,1.357
'YER007W',-0.584,-0.427,0.328,-0.22,-0.229,0.909,0.11
'YER009W',0.236,0.149,0.292,0.233,0.519,-0.306,-0.971
'YER011W',0.121,0.278,0.051,0.087,0.117,0.536,0.51
'YER013W',-0.276,0.13,0.107,0.167,0.351,0.591,0.282
'YER015W',-0.444,-0.194,0.313,-0.14,-0.228,1.227,1.81
'YER017C',0.06,0.019,-0.23,0.054,0.088,0.513,0.347
'YER030W',0.04,0.042,0.015,0.172,0.165,0.911,0.423
'YER032W',0.097,-0.199,-0.102,-0.106,-0.014,-0.012,-0.388
'YER034W',-0.321,-0.319,-0.038,-0.057,-0.298,0.859,0.573
'YER036C',0.326,0.447,-0.411,-0.746,-0.995,-2.191,-1.813
'YER038C',-0.066,0.337,0.393,-0.028,-0.628,0.542,0.088
'YER040W',-0.458,-0.271,0.03,-0.207,-0.795,0.84,0.347
'YER053C',-0.161,0.46,0.992,1.768,2.399,2.51,3.065
'YER055C',0.187,0.344,0.495,0.24,0.186,-0.18,-0.804
'YER056C',0.184,0.554,0.614,-0.112,0.042,-1.504,-1.405
'YER058W',-0.444,0.456,-0.282,-0.149,0.161,0.817,0.313
'YER060W',0.013,0.375,0.309,-0.357,-0.218,-1.122,-1.226
'YER062C',0.221,-0.035,0.115,-0.28,-0.018,-0.023,-1.274
'YER076C',-0.566,-0.639,-0.005,-0.438,-0.277,0.307,0.242
'YER078C',-0.196,-0.352,-0.172,-0.279,-0.383,0.386,0.115
'YER080W',0.05,-0.028,0.128,0.08,0.043,0.403,0.19
'YER082C',-0.014,-0.19,0.134,-0.579,-0.761,-0.587,-0.972
'YER084W',-0.496,-0.071,-0.404,-0.148,-0.602,0.384,0.356
'YER086W',0.222,0.376,0.778,0.314,0.006,-0.883,-1.308
'YER099C',-0.066,0.08,0.087,-0.075,-0.195,0.093,0.018
'YER101C',-0.576,0.165,0.116,-0.135,-0.376,0.667,0.822
'YER103W',0.233,0.087,-0.017,0.03,0.299,1.07,0.945
'YER105C',0.042,0.146,-0.138,0.037,0.228,-0.469,-0.309
'YER107C',-0.336,-0.301,0.185,0.281,-0.5,0.231,-0.38
'YER109C',-0.25,-0.564,-0.522,0.15,-0.442,0.043,0.342
'YER123W',-0.151,-0.241,-0.018,-0.209,-0.171,0.207,-0.098
'YER125W',0.187,0.018,0.109,-0.126,-0.115,0.054,0.366
'YER127W',-0.115,-0.434,0.126,-0.27,-0.858,0.048,-0.423
'YER129W',0.111,-0.095,-0.087,-0.161,-0.303,-1.046,-0.735
'YER131W',0.43,0.227,0.399,0.265,0.225,-1.287,-2.083
'YER133W',0.236,0.215,0.252,0.411,0.914,1.029,0.723
'YER147C',-0.575,-0.278,0.233,-0.15,-0.689,0.638,0.381
'YER149C',-0.483,-0.417,0.446,-0.2,-0.183,0.472,-0.306
'YER151C',0.012,0.097,-0.114,-0.428,-0.472,0.131,-0.277
'YER153C',-0.748,-0.603,-0.182,-0.424,-0.64,0.735,0.217
'YER155C',0.078,0.235,-0.145,-0.093,-0.224,-0.577,-0.257
'YER157W',-0.053,0.078,0.301,0.206,0.021,0.338,-0.369
'YER171W',0.155,0.079,0.311,0.006,0.092,0.13,-0.439
'YER173W',-0.35,-0.571,0.003,-0.156,-0.149,0.831,0.472
'YER175C',-0.34,-0.139,0.13,0.107,0.129,1.326,1.403
'YER177W',0.373,0.31,0.121,0.321,0.536,-0.312,-0.652
'YER179W',-0.733,-1.322,0.086,0.053,0.067,0.974,0.71
'YER181C',-0.609,-0.768,0.022,-0.095,-0.342,0.738,0.71
'YFL003C',-0.944,-0.829,0.104,-0.161,-0.176,0.942,0.682
'YFL005W',0.262,0.193,-0.039,0.106,0.26,0.72,0.328
'YFL007W',0.154,0.076,-0.019,0.002,-0.112,-0.593,0.017
